id,emp_id,check_in,check_out,shift_id
22375,1037,2024-05-06 14:31:00,2024-05-06 21:48:00,2
22376,1037,2024-05-07 14:37:00,2024-05-07 21:55:00,2
22377,1037,2024-05-08 14:33:00,2024-05-08 22:42:00,2
22378,1037,2024-05-09 14:07:00,2024-05-09 22:28:00,2
22379,1037,2024-05-10 14:07:00,2024-05-10 22:33:00,2
22380,1037,2024-05-13 14:21:00,2024-05-13 22:46:00,2
22381,1037,2024-05-14 14:03:00,2024-05-14 22:00:00,2
22382,1037,2024-05-15 14:33:00,2024-05-15 22:23:00,2
22383,1037,2024-05-16 14:11:00,2024-05-16 22:15:00,2
22384,1037,2024-05-17 14:01:00,2024-05-17 22:21:00,2
22385,1037,2024-05-20 14:32:00,2024-05-20 23:21:00,2
22386,1037,2024-05-21 14:27:00,2024-05-21 22:02:00,2
22387,1037,2024-05-22 14:19:00,2024-05-22 23:45:00,2
22388,1037,2024-05-23 14:19:00,2024-05-23 22:33:00,2
22389,1037,2024-05-24 14:39:00,2024-05-24 23:24:00,2
22390,1037,2024-05-27 14:07:00,2024-05-27 22:41:00,2
22391,1037,2024-05-28 14:35:00,2024-05-28 22:36:00,2
22392,1037,2024-05-29 14:05:00,2024-05-29 23:15:00,2
22393,1037,2024-05-30 14:09:00,2024-05-30 22:24:00,2
22394,1038,2024-05-01 09:37:00,2024-05-01 16:58:00,1
22395,1038,2024-05-02 09:27:00,2024-05-02 18:51:00,1
22396,1038,2024-05-03 09:26:00,2024-05-03 18:01:00,1
22397,1038,2024-05-06 09:37:00,2024-05-06 17:42:00,1
22398,1038,2024-05-07 09:25:00,2024-05-07 17:59:00,1
22399,1038,2024-05-08 09:20:00,2024-05-08 16:54:00,1
22400,1038,2024-05-10 09:21:00,2024-05-10 16:53:00,1
22401,1038,2024-05-13 09:36:00,2024-05-13 17:08:00,1
22402,1038,2024-05-14 09:25:00,2024-05-14 18:30:00,1
22403,1038,2024-05-15 09:13:00,2024-05-15 18:39:00,1
22404,1038,2024-05-16 09:29:00,2024-05-16 17:39:00,1
22405,1038,2024-05-17 09:08:00,2024-05-17 16:48:00,1
22406,1038,2024-05-20 09:23:00,2024-05-20 17:13:00,1
22407,1038,2024-05-21 08:55:00,2024-05-21 16:54:00,1
22408,1038,2024-05-22 09:39:00,2024-05-22 17:19:00,1
22409,1038,2024-05-23 09:40:00,2024-05-23 18:27:00,1
22410,1038,2024-05-24 09:19:00,2024-05-24 17:57:00,1
22411,1038,2024-05-27 08:56:00,2024-05-27 17:45:00,1
22412,1038,2024-05-28 09:04:00,2024-05-28 18:32:00,1
22413,1038,2024-05-29 08:52:00,2024-05-29 17:33:00,1
22414,1039,2024-05-01 14:39:00,2024-05-01 22:18:00,2
22415,1039,2024-05-02 14:21:00,2024-05-02 22:06:00,2
22416,1039,2024-05-03 14:30:00,2024-05-03 23:39:00,2
22417,1039,2024-05-06 14:29:00,2024-05-06 23:41:00,2
22418,1039,2024-05-07 14:11:00,2024-05-07 23:28:00,2
22419,1039,2024-05-08 13:59:00,2024-05-08 21:53:00,2
22420,1039,2024-05-09 14:05:00,2024-05-09 23:04:00,2
22421,1039,2024-05-10 14:18:00,2024-05-10 22:20:00,2
22422,1039,2024-05-14 14:18:00,2024-05-14 23:57:00,2
22423,1039,2024-05-15 13:51:00,2024-05-15 21:58:00,2
22424,1039,2024-05-16 14:09:00,2024-05-16 21:56:00,2
22425,1039,2024-05-17 14:22:00,2024-05-17 23:38:00,2
22426,1039,2024-05-20 14:18:00,2024-05-20 22:01:00,2
22427,1039,2024-05-21 13:58:00,2024-05-21 23:30:00,2
22428,1039,2024-05-22 14:13:00,2024-05-22 23:06:00,2
22429,1039,2024-05-23 14:08:00,2024-05-23 23:10:00,2
22430,1039,2024-05-24 13:50:00,2024-05-24 22:50:00,2
22431,1039,2024-05-27 14:37:00,2024-05-27 22:22:00,2
22432,1039,2024-05-28 14:04:00,2024-05-28 22:43:00,2
22433,1039,2024-05-29 14:05:00,2024-05-29 22:36:00,2
22434,1039,2024-05-30 14:34:00,2024-05-30 22:14:00,2
22435,1040,2024-05-01 09:34:00,2024-05-01 17:27:00,1
22436,1040,2024-05-02 09:10:00,2024-05-02 17:59:00,1
22437,1040,2024-05-03 09:06:00,2024-05-03 16:45:00,1
22438,1040,2024-05-06 09:30:00,2024-05-06 17:10:00,1
22439,1040,2024-05-07 09:10:00,2024-05-07 17:52:00,1
22440,1040,2024-05-08 08:55:00,2024-05-08 18:37:00,1
22441,1040,2024-05-09 09:11:00,2024-05-09 16:42:00,1
22442,1040,2024-05-10 09:31:00,2024-05-10 17:27:00,1
22443,1040,2024-05-13 09:33:00,2024-05-13 16:50:00,1
22444,1040,2024-05-14 09:28:00,2024-05-14 17:32:00,1
22445,1040,2024-05-15 09:22:00,2024-05-15 18:13:00,1
22446,1040,2024-05-16 09:30:00,2024-05-16 17:54:00,1
22447,1040,2024-05-17 09:16:00,2024-05-17 16:57:00,1
22448,1040,2024-05-20 09:00:00,2024-05-20 16:45:00,1
22449,1040,2024-05-21 09:19:00,2024-05-21 16:48:00,1
22450,1040,2024-05-22 08:52:00,2024-05-22 18:55:00,1
22451,1040,2024-05-23 08:59:00,2024-05-23 17:22:00,1
22452,1040,2024-05-24 09:03:00,2024-05-24 17:41:00,1
22453,1040,2024-05-27 09:31:00,2024-05-27 18:35:00,1
22454,1040,2024-05-28 09:11:00,2024-05-28 17:21:00,1
22455,1040,2024-05-29 08:58:00,2024-05-29 17:19:00,1
22456,1040,2024-05-30 09:23:00,2024-05-30 18:53:00,1
22457,1041,2024-05-01 14:22:00,2024-05-01 23:45:00,2
22458,1041,2024-05-02 14:15:00,2024-05-02 23:47:00,2
22459,1041,2024-05-06 13:55:00,2024-05-06 21:42:00,2
22460,1041,2024-05-07 14:22:00,2024-05-07 23:15:00,2
22461,1041,2024-05-09 14:16:00,2024-05-09 22:14:00,2
22462,1041,2024-05-10 14:37:00,2024-05-10 22:04:00,2
22463,1041,2024-05-13 13:54:00,2024-05-13 22:46:00,2
22464,1041,2024-05-14 14:07:00,2024-05-14 22:48:00,2
22465,1041,2024-05-15 14:34:00,2024-05-15 22:01:00,2
22466,1041,2024-05-16 14:09:00,2024-05-16 22:46:00,2
22467,1041,2024-05-20 14:16:00,2024-05-20 21:48:00,2
22468,1041,2024-05-21 14:09:00,2024-05-21 22:44:00,2
22469,1041,2024-05-22 14:28:00,2024-05-22 23:58:00,2
22470,1041,2024-05-23 14:12:00,2024-05-23 23:05:00,2
22471,1041,2024-05-24 14:03:00,2024-05-24 22:09:00,2
22472,1041,2024-05-27 13:55:00,2024-05-27 22:57:00,2
22473,1041,2024-05-28 13:58:00,2024-05-28 23:33:00,2
22474,1041,2024-05-29 14:37:00,2024-05-29 22:12:00,2
22475,1041,2024-05-30 14:11:00,2024-05-30 23:08:00,2
22476,1042,2024-05-01 09:33:00,2024-05-01 18:22:00,1
22477,1042,2024-05-02 09:10:00,2024-05-02 18:35:00,1
22478,1042,2024-05-03 09:33:00,2024-05-03 17:18:00,1
22479,1042,2024-05-06 09:23:00,2024-05-06 17:53:00,1
22480,1042,2024-05-07 09:19:00,2024-05-07 16:50:00,1
22481,1042,2024-05-08 09:26:00,2024-05-08 17:00:00,1
22482,1042,2024-05-09 09:12:00,2024-05-09 18:27:00,1
22483,1042,2024-05-10 09:25:00,2024-05-10 18:49:00,1
22484,1042,2024-05-13 09:03:00,2024-05-13 17:36:00,1
22485,1042,2024-05-14 09:11:00,2024-05-14 18:58:00,1
22486,1042,2024-05-16 09:32:00,2024-05-16 18:05:00,1
22487,1042,2024-05-17 09:01:00,2024-05-17 18:11:00,1
22488,1042,2024-05-20 09:03:00,2024-05-20 18:14:00,1
22489,1042,2024-05-21 08:51:00,2024-05-21 18:32:00,1
22490,1042,2024-05-22 09:27:00,2024-05-22 18:45:00,1
22491,1042,2024-05-23 09:09:00,2024-05-23 16:50:00,1
22492,1042,2024-05-24 08:57:00,2024-05-24 17:58:00,1
22493,1042,2024-05-27 09:16:00,2024-05-27 17:43:00,1
22494,1042,2024-05-28 09:40:00,2024-05-28 18:23:00,1
22495,1042,2024-05-29 09:30:00,2024-05-29 18:38:00,1
22496,1042,2024-05-30 09:38:00,2024-05-30 18:44:00,1
22497,1043,2024-05-01 14:36:00,2024-05-01 23:30:00,2
22498,1043,2024-05-02 14:17:00,2024-05-02 22:41:00,2
22499,1043,2024-05-03 14:19:00,2024-05-03 22:36:00,2
22500,1043,2024-05-06 13:58:00,2024-05-06 23:26:00,2
22501,1043,2024-05-07 14:17:00,2024-05-07 23:58:00,2
22502,1043,2024-05-08 14:20:00,2024-05-08 22:29:00,2
22503,1043,2024-05-09 13:55:00,2024-05-09 21:52:00,2
22504,1043,2024-05-10 14:00:00,2024-05-10 22:57:00,2
22505,1043,2024-05-13 13:51:00,2024-05-13 22:38:00,2
22506,1043,2024-05-14 13:58:00,2024-05-14 22:53:00,2
22507,1043,2024-05-15 14:19:00,2024-05-15 23:16:00,2
22508,1043,2024-05-16 14:40:00,2024-05-17 00:00:00,2
22509,1043,2024-05-17 14:26:00,2024-05-17 23:12:00,2
22510,1043,2024-05-20 14:11:00,2024-05-20 21:42:00,2
22511,1043,2024-05-21 14:34:00,2024-05-21 23:24:00,2
22512,1043,2024-05-22 14:32:00,2024-05-22 23:19:00,2
22513,1043,2024-05-23 14:38:00,2024-05-23 23:05:00,2
22514,1043,2024-05-24 13:57:00,2024-05-24 22:50:00,2
22515,1043,2024-05-27 13:57:00,2024-05-27 23:08:00,2
22516,1043,2024-05-28 14:08:00,2024-05-28 23:06:00,2
22517,1043,2024-05-29 14:34:00,2024-05-29 23:08:00,2
22518,1043,2024-05-30 14:19:00,2024-05-30 22:46:00,2
22519,1044,2024-05-01 08:56:00,2024-05-01 18:03:00,1
22520,1044,2024-05-02 09:38:00,2024-05-02 16:51:00,1
22521,1044,2024-05-03 09:10:00,2024-05-03 17:42:00,1
22522,1044,2024-05-06 08:57:00,2024-05-06 18:54:00,1
22523,1044,2024-05-07 09:35:00,2024-05-07 18:02:00,1
22524,1044,2024-05-08 09:22:00,2024-05-08 18:45:00,1
22525,1044,2024-05-09 08:52:00,2024-05-09 17:45:00,1
22526,1044,2024-05-10 09:35:00,2024-05-10 17:22:00,1
22527,1044,2024-05-13 09:40:00,2024-05-13 17:53:00,1
22528,1044,2024-05-14 09:12:00,2024-05-14 18:25:00,1
22529,1044,2024-05-16 09:27:00,2024-05-16 18:12:00,1
22530,1044,2024-05-17 08:58:00,2024-05-17 17:09:00,1
22531,1044,2024-05-20 09:27:00,2024-05-20 18:55:00,1
22532,1044,2024-05-21 08:52:00,2024-05-21 17:08:00,1
22533,1044,2024-05-22 09:29:00,2024-05-22 17:30:00,1
22534,1044,2024-05-23 09:07:00,2024-05-23 17:35:00,1
22535,1044,2024-05-24 09:28:00,2024-05-24 18:27:00,1
22536,1044,2024-05-27 09:34:00,2024-05-27 18:11:00,1
22537,1044,2024-05-28 08:56:00,2024-05-28 18:23:00,1
22538,1044,2024-05-29 09:26:00,2024-05-29 17:53:00,1
22539,1044,2024-05-30 09:11:00,2024-05-30 18:14:00,1
22540,1045,2024-05-01 09:06:00,2024-05-01 18:46:00,1
22541,1045,2024-05-02 09:04:00,2024-05-02 17:11:00,1
22542,1045,2024-05-03 09:26:00,2024-05-03 18:35:00,1
22543,1045,2024-05-06 08:58:00,2024-05-06 17:08:00,1
22544,1045,2024-05-07 09:11:00,2024-05-07 18:32:00,1
22545,1045,2024-05-08 09:27:00,2024-05-08 18:58:00,1
22546,1045,2024-05-09 09:09:00,2024-05-09 18:48:00,1
22547,1045,2024-05-10 08:59:00,2024-05-10 17:52:00,1
22548,1045,2024-05-13 09:15:00,2024-05-13 17:48:00,1
22549,1045,2024-05-14 09:36:00,2024-05-14 17:14:00,1
22550,1045,2024-05-15 09:00:00,2024-05-15 19:00:00,1
22551,1045,2024-05-16 09:11:00,2024-05-16 16:45:00,1
22552,1045,2024-05-17 09:03:00,2024-05-17 17:17:00,1
22553,1045,2024-05-20 09:22:00,2024-05-20 16:47:00,1
22554,1045,2024-05-21 09:27:00,2024-05-21 17:03:00,1
22555,1045,2024-05-22 09:06:00,2024-05-22 18:53:00,1
22556,1045,2024-05-23 09:12:00,2024-05-23 18:39:00,1
22557,1045,2024-05-24 09:01:00,2024-05-24 18:05:00,1
22558,1045,2024-05-27 09:36:00,2024-05-27 17:45:00,1
22559,1045,2024-05-28 09:36:00,2024-05-28 18:26:00,1
22560,1045,2024-05-29 09:29:00,2024-05-29 17:02:00,1
22561,1045,2024-05-30 09:33:00,2024-05-30 16:48:00,1
22562,1046,2024-05-01 09:18:00,2024-05-01 17:13:00,1
22563,1046,2024-05-02 09:16:00,2024-05-02 17:37:00,1
22564,1046,2024-05-03 09:15:00,2024-05-03 17:49:00,1
22565,1046,2024-05-06 09:09:00,2024-05-06 17:36:00,1
22566,1046,2024-05-07 08:57:00,2024-05-07 16:47:00,1
22567,1046,2024-05-08 08:59:00,2024-05-08 18:17:00,1
22568,1046,2024-05-09 09:00:00,2024-05-09 18:30:00,1
22569,1046,2024-05-10 08:56:00,2024-05-10 18:11:00,1
22570,1046,2024-05-13 09:26:00,2024-05-13 17:43:00,1
22571,1046,2024-05-14 09:28:00,2024-05-14 16:51:00,1
22572,1046,2024-05-15 09:32:00,2024-05-15 18:05:00,1
22573,1046,2024-05-16 09:30:00,2024-05-16 16:55:00,1
22574,1046,2024-05-17 09:10:00,2024-05-17 16:41:00,1
22575,1046,2024-05-20 09:05:00,2024-05-20 17:46:00,1
22576,1046,2024-05-21 09:09:00,2024-05-21 18:31:00,1
22577,1046,2024-05-22 08:53:00,2024-05-22 16:50:00,1
22578,1046,2024-05-23 09:20:00,2024-05-23 16:42:00,1
22579,1046,2024-05-24 09:40:00,2024-05-24 17:49:00,1
22580,1046,2024-05-27 09:08:00,2024-05-27 18:40:00,1
22581,1046,2024-05-28 09:17:00,2024-05-28 18:14:00,1
22582,1046,2024-05-29 09:14:00,2024-05-29 17:13:00,1
22583,1046,2024-05-30 09:04:00,2024-05-30 17:00:00,1
22584,1047,2024-05-01 09:38:00,2024-05-01 17:54:00,1
22585,1047,2024-05-02 09:23:00,2024-05-02 16:43:00,1
22586,1047,2024-05-03 09:05:00,2024-05-03 16:45:00,1
22587,1047,2024-05-06 09:30:00,2024-05-06 16:51:00,1
22588,1047,2024-05-07 09:32:00,2024-05-07 18:24:00,1
22589,1047,2024-05-08 09:21:00,2024-05-08 17:19:00,1
22590,1047,2024-05-09 08:56:00,2024-05-09 17:54:00,1
22591,1047,2024-05-10 09:30:00,2024-05-10 18:35:00,1
22592,1047,2024-05-13 09:30:00,2024-05-13 16:46:00,1
22593,1047,2024-05-14 09:05:00,2024-05-14 17:31:00,1
22594,1047,2024-05-15 09:08:00,2024-05-15 18:09:00,1
22595,1047,2024-05-16 09:29:00,2024-05-16 17:07:00,1
22596,1047,2024-05-17 08:54:00,2024-05-17 18:01:00,1
22597,1047,2024-05-20 09:01:00,2024-05-20 16:47:00,1
22598,1047,2024-05-21 09:29:00,2024-05-21 16:41:00,1
22599,1047,2024-05-22 08:59:00,2024-05-22 18:24:00,1
22600,1047,2024-05-23 09:23:00,2024-05-23 16:50:00,1
22601,1047,2024-05-24 09:01:00,2024-05-24 18:29:00,1
22602,1047,2024-05-27 09:35:00,2024-05-27 18:32:00,1
22603,1047,2024-05-28 09:27:00,2024-05-28 17:02:00,1
22604,1047,2024-05-29 09:17:00,2024-05-29 16:58:00,1
22605,1047,2024-05-30 09:37:00,2024-05-30 17:36:00,1
22606,1048,2024-05-01 08:55:00,2024-05-01 17:36:00,1
22607,1048,2024-05-02 09:03:00,2024-05-02 17:46:00,1
22608,1048,2024-05-03 09:23:00,2024-05-03 16:50:00,1
22609,1048,2024-05-06 09:36:00,2024-05-06 18:36:00,1
22610,1048,2024-05-07 09:24:00,2024-05-07 18:03:00,1
22611,1048,2024-05-08 09:29:00,2024-05-08 18:36:00,1
22612,1048,2024-05-09 09:14:00,2024-05-09 17:23:00,1
22613,1048,2024-05-10 08:50:00,2024-05-10 16:56:00,1
22614,1048,2024-05-13 09:34:00,2024-05-13 17:29:00,1
22615,1048,2024-05-14 09:40:00,2024-05-14 18:11:00,1
22616,1048,2024-05-15 09:16:00,2024-05-15 18:45:00,1
22617,1048,2024-05-16 09:09:00,2024-05-16 17:03:00,1
22618,1048,2024-05-17 09:04:00,2024-05-17 18:05:00,1
22619,1048,2024-05-20 09:06:00,2024-05-20 17:39:00,1
22620,1048,2024-05-21 09:27:00,2024-05-21 18:00:00,1
22621,1048,2024-05-22 08:55:00,2024-05-22 18:43:00,1
22622,1048,2024-05-23 09:27:00,2024-05-23 17:05:00,1
22623,1048,2024-05-24 09:20:00,2024-05-24 18:59:00,1
22624,1048,2024-05-27 09:31:00,2024-05-27 18:48:00,1
22625,1048,2024-05-28 09:09:00,2024-05-28 18:51:00,1
22626,1048,2024-05-29 09:30:00,2024-05-29 18:05:00,1
22627,1048,2024-05-30 08:53:00,2024-05-30 17:16:00,1
22628,1049,2024-05-01 13:51:00,2024-05-01 23:43:00,2
22629,1049,2024-05-02 14:03:00,2024-05-02 22:00:00,2
22630,1049,2024-05-03 14:19:00,2024-05-03 21:40:00,2
22631,1049,2024-05-06 14:17:00,2024-05-06 22:58:00,2
22632,1049,2024-05-07 14:20:00,2024-05-07 22:48:00,2
22633,1049,2024-05-08 14:28:00,2024-05-08 23:22:00,2
22634,1049,2024-05-09 13:53:00,2024-05-09 23:04:00,2
22635,1049,2024-05-10 14:40:00,2024-05-10 22:15:00,2
22636,1049,2024-05-13 14:21:00,2024-05-13 23:19:00,2
22637,1049,2024-05-14 14:01:00,2024-05-14 22:59:00,2
22638,1049,2024-05-15 13:50:00,2024-05-15 21:50:00,2
22639,1049,2024-05-16 14:13:00,2024-05-16 23:39:00,2
22640,1049,2024-05-17 13:53:00,2024-05-17 22:37:00,2
22641,1049,2024-05-20 14:37:00,2024-05-20 22:39:00,2
22642,1049,2024-05-21 14:25:00,2024-05-21 22:23:00,2
22643,1049,2024-05-22 14:08:00,2024-05-22 23:48:00,2
22644,1049,2024-05-23 14:26:00,2024-05-23 23:01:00,2
22645,1049,2024-05-24 14:35:00,2024-05-24 22:49:00,2
22646,1049,2024-05-27 14:14:00,2024-05-27 22:40:00,2
22647,1049,2024-05-28 14:24:00,2024-05-28 23:50:00,2
22648,1049,2024-05-29 14:31:00,2024-05-29 22:20:00,2
22649,1049,2024-05-30 13:52:00,2024-05-30 23:13:00,2
22650,1050,2024-05-01 09:14:00,2024-05-01 17:55:00,1
22651,1050,2024-05-02 09:38:00,2024-05-02 17:37:00,1
22652,1050,2024-05-03 09:03:00,2024-05-03 18:30:00,1
22653,1050,2024-05-06 09:34:00,2024-05-06 18:48:00,1
22654,1050,2024-05-07 09:19:00,2024-05-07 16:47:00,1
22655,1050,2024-05-08 09:40:00,2024-05-08 18:17:00,1
22656,1050,2024-05-09 09:28:00,2024-05-09 17:56:00,1
22657,1050,2024-05-10 09:10:00,2024-05-10 18:20:00,1
22658,1050,2024-05-13 08:51:00,2024-05-13 18:16:00,1
22659,1050,2024-05-14 09:10:00,2024-05-14 18:13:00,1
22660,1050,2024-05-15 09:30:00,2024-05-15 17:37:00,1
22661,1050,2024-05-16 09:17:00,2024-05-16 18:25:00,1
22662,1050,2024-05-20 09:07:00,2024-05-20 18:43:00,1
22663,1050,2024-05-21 08:50:00,2024-05-21 17:50:00,1
22664,1050,2024-05-22 09:29:00,2024-05-22 18:19:00,1
22665,1050,2024-05-23 09:33:00,2024-05-23 16:50:00,1
22666,1050,2024-05-24 08:57:00,2024-05-24 17:38:00,1
22667,1050,2024-05-27 09:16:00,2024-05-27 18:31:00,1
22668,1050,2024-05-28 09:32:00,2024-05-28 17:03:00,1
22669,1050,2024-05-29 09:14:00,2024-05-29 18:35:00,1
22670,1050,2024-05-30 09:03:00,2024-05-30 17:31:00,1
22671,1051,2024-05-01 09:28:00,2024-05-01 18:38:00,1
22672,1051,2024-05-02 09:09:00,2024-05-02 17:09:00,1
22673,1051,2024-05-03 08:52:00,2024-05-03 18:53:00,1
22674,1051,2024-05-06 08:52:00,2024-05-06 17:44:00,1
22675,1051,2024-05-07 08:51:00,2024-05-07 18:54:00,1
22676,1051,2024-05-08 09:06:00,2024-05-08 17:18:00,1
22677,1051,2024-05-09 08:51:00,2024-05-09 18:06:00,1
22678,1051,2024-05-10 09:16:00,2024-05-10 18:05:00,1
22679,1051,2024-05-13 08:57:00,2024-05-13 17:30:00,1
22680,1051,2024-05-14 08:59:00,2024-05-14 17:52:00,1
22681,1051,2024-05-15 09:18:00,2024-05-15 18:16:00,1
22682,1051,2024-05-16 09:04:00,2024-05-16 16:57:00,1
22683,1051,2024-05-17 09:17:00,2024-05-17 17:39:00,1
22684,1051,2024-05-20 08:59:00,2024-05-20 16:49:00,1
22685,1051,2024-05-21 09:35:00,2024-05-21 18:39:00,1
22686,1051,2024-05-22 09:03:00,2024-05-22 17:40:00,1
22687,1051,2024-05-23 09:04:00,2024-05-23 18:48:00,1
22688,1051,2024-05-24 09:07:00,2024-05-24 17:50:00,1
22689,1051,2024-05-27 08:59:00,2024-05-27 17:06:00,1
22690,1051,2024-05-28 09:22:00,2024-05-28 17:25:00,1
22691,1051,2024-05-29 09:37:00,2024-05-29 16:59:00,1
22692,1051,2024-05-30 09:06:00,2024-05-30 17:25:00,1
22693,1052,2024-05-01 14:38:00,2024-05-01 23:28:00,2
22694,1052,2024-05-02 14:16:00,2024-05-02 22:37:00,2
22695,1052,2024-05-03 14:11:00,2024-05-03 22:16:00,2
22696,1052,2024-05-06 14:16:00,2024-05-06 23:53:00,2
22697,1052,2024-05-07 14:37:00,2024-05-07 21:49:00,2
22698,1052,2024-05-08 14:30:00,2024-05-08 23:04:00,2
22699,1052,2024-05-09 14:34:00,2024-05-09 22:34:00,2
22700,1052,2024-05-10 13:55:00,2024-05-10 22:17:00,2
22701,1052,2024-05-13 14:11:00,2024-05-13 22:44:00,2
22702,1052,2024-05-14 14:13:00,2024-05-14 23:38:00,2
22703,1052,2024-05-15 14:10:00,2024-05-15 22:36:00,2
22704,1052,2024-05-16 14:27:00,2024-05-16 23:57:00,2
22705,1052,2024-05-17 14:16:00,2024-05-17 23:02:00,2
22706,1052,2024-05-20 14:23:00,2024-05-20 22:15:00,2
22707,1052,2024-05-21 13:54:00,2024-05-21 23:48:00,2
22708,1052,2024-05-22 14:02:00,2024-05-22 23:41:00,2
22709,1052,2024-05-23 14:06:00,2024-05-23 23:05:00,2
22710,1052,2024-05-24 14:11:00,2024-05-24 22:28:00,2
22711,1052,2024-05-27 14:29:00,2024-05-27 22:12:00,2
22712,1052,2024-05-28 14:08:00,2024-05-28 22:52:00,2
22713,1052,2024-05-29 13:57:00,2024-05-29 23:45:00,2
22714,1052,2024-05-30 14:09:00,2024-05-30 23:52:00,2
22715,1053,2024-05-01 09:05:00,2024-05-01 17:37:00,1
22716,1053,2024-05-02 08:56:00,2024-05-02 18:38:00,1
22717,1053,2024-05-03 09:04:00,2024-05-03 18:13:00,1
22718,1053,2024-05-06 08:56:00,2024-05-06 17:02:00,1
22719,1053,2024-05-07 09:04:00,2024-05-07 17:20:00,1
22720,1053,2024-05-08 09:31:00,2024-05-08 17:20:00,1
22721,1053,2024-05-09 09:37:00,2024-05-09 18:48:00,1
22722,1053,2024-05-10 09:26:00,2024-05-10 17:39:00,1
22723,1053,2024-05-13 09:16:00,2024-05-13 17:49:00,1
22724,1053,2024-05-14 09:29:00,2024-05-14 18:09:00,1
22725,1053,2024-05-15 09:27:00,2024-05-15 18:50:00,1
22726,1053,2024-05-16 09:12:00,2024-05-16 17:40:00,1
22727,1053,2024-05-17 08:50:00,2024-05-17 18:37:00,1
22728,1053,2024-05-20 08:55:00,2024-05-20 18:55:00,1
22729,1053,2024-05-21 08:57:00,2024-05-21 18:48:00,1
22730,1053,2024-05-22 09:32:00,2024-05-22 17:50:00,1
22731,1053,2024-05-23 09:01:00,2024-05-23 17:09:00,1
22732,1053,2024-05-24 09:13:00,2024-05-24 18:52:00,1
22733,1053,2024-05-27 09:30:00,2024-05-27 16:52:00,1
22734,1053,2024-05-28 09:14:00,2024-05-28 17:39:00,1
22735,1053,2024-05-29 09:23:00,2024-05-29 16:53:00,1
22736,1053,2024-05-30 08:51:00,2024-05-30 18:56:00,1
22737,1054,2024-05-01 09:24:00,2024-05-01 16:53:00,1
22738,1054,2024-05-02 09:01:00,2024-05-02 17:38:00,1
22739,1054,2024-05-03 09:26:00,2024-05-03 18:28:00,1
22740,1054,2024-05-06 09:24:00,2024-05-06 17:37:00,1
22741,1054,2024-05-07 08:52:00,2024-05-07 18:56:00,1
22742,1054,2024-05-08 09:09:00,2024-05-08 17:53:00,1
22743,1054,2024-05-09 09:33:00,2024-05-09 17:47:00,1
22744,1054,2024-05-10 09:36:00,2024-05-10 17:22:00,1
22745,1054,2024-05-13 09:38:00,2024-05-13 18:09:00,1
22746,1054,2024-05-14 09:27:00,2024-05-14 16:40:00,1
22747,1054,2024-05-15 09:03:00,2024-05-15 18:26:00,1
22748,1054,2024-05-16 08:53:00,2024-05-16 17:06:00,1
22749,1054,2024-05-17 09:37:00,2024-05-17 17:19:00,1
22750,1054,2024-05-20 08:53:00,2024-05-20 17:08:00,1
22751,1054,2024-05-21 09:08:00,2024-05-21 18:34:00,1
22752,1054,2024-05-22 09:25:00,2024-05-22 17:09:00,1
22753,1054,2024-05-23 09:05:00,2024-05-23 18:15:00,1
22754,1054,2024-05-24 09:13:00,2024-05-24 17:19:00,1
22755,1054,2024-05-27 09:39:00,2024-05-27 17:58:00,1
22756,1054,2024-05-28 09:01:00,2024-05-28 18:08:00,1
22757,1054,2024-05-29 09:29:00,2024-05-29 18:07:00,1
22758,1054,2024-05-30 09:12:00,2024-05-30 18:29:00,1
22759,1055,2024-05-01 14:24:00,2024-05-01 21:53:00,2
22760,1055,2024-05-02 14:30:00,2024-05-02 23:48:00,2
22761,1055,2024-05-03 13:53:00,2024-05-03 23:48:00,2
22762,1055,2024-05-06 14:35:00,2024-05-06 21:44:00,2
22763,1055,2024-05-07 14:06:00,2024-05-07 23:07:00,2
22764,1055,2024-05-08 14:23:00,2024-05-08 21:41:00,2
22765,1055,2024-05-09 14:23:00,2024-05-09 23:36:00,2
22766,1055,2024-05-10 14:14:00,2024-05-10 23:36:00,2
22767,1055,2024-05-13 14:34:00,2024-05-13 22:24:00,2
22768,1055,2024-05-14 14:14:00,2024-05-14 22:53:00,2
22769,1055,2024-05-15 14:29:00,2024-05-15 23:00:00,2
22770,1055,2024-05-16 14:33:00,2024-05-16 23:21:00,2
22771,1055,2024-05-17 13:56:00,2024-05-17 23:30:00,2
22772,1055,2024-05-20 13:56:00,2024-05-20 21:48:00,2
22773,1055,2024-05-21 14:12:00,2024-05-21 22:49:00,2
22774,1055,2024-05-22 14:23:00,2024-05-22 23:08:00,2
22775,1055,2024-05-23 14:15:00,2024-05-23 22:48:00,2
22776,1055,2024-05-24 14:03:00,2024-05-24 23:50:00,2
22777,1055,2024-05-27 14:21:00,2024-05-27 21:55:00,2
22778,1055,2024-05-28 14:30:00,2024-05-28 21:52:00,2
22779,1055,2024-05-29 14:06:00,2024-05-30 00:00:00,2
22780,1055,2024-05-30 14:03:00,2024-05-30 22:59:00,2
22781,1056,2024-05-01 14:13:00,2024-05-01 22:31:00,2
22782,1056,2024-05-02 14:21:00,2024-05-02 23:14:00,2
22783,1056,2024-05-03 13:52:00,2024-05-03 22:40:00,2
22784,1056,2024-05-06 14:19:00,2024-05-06 23:00:00,2
22785,1056,2024-05-07 14:38:00,2024-05-07 23:44:00,2
