id,emp_id,processed_by,processed_at,requested_at,start_date,end_date,reason,approval_status
1534,466,00000000-0000-0000-0000-000000000000,2025-04-20,2025-04-20,2025-05-02,2025-05-05,Annual,2
1535,871,00000000-0000-0000-0000-000000000000,2025-09-22,2025-09-22,2025-10-05,2025-10-10,Maternity/Paternity,1
1536,775,00000000-0000-0000-0000-000000000000,2025-12-14,2025-12-14,2025-12-17,2025-12-25,Annual,1
1537,1464,00000000-0000-0000-0000-000000000000,2026-02-12,2026-02-12,2026-02-23,2026-02-25,Sick,1
1538,843,00000000-0000-0000-0000-000000000000,2025-12-07,2025-12-07,2025-12-15,2025-12-19,Annual,2
1539,19,00000000-0000-0000-0000-000000000000,2025-05-17,2025-05-17,2025-05-28,2025-05-28,Annual,1
1540,24,00000000-0000-0000-0000-000000000000,2025-04-26,2025-04-26,2025-05-10,2025-05-18,Unpaid,0
1541,1449,00000000-0000-0000-0000-000000000000,2025-10-19,2025-10-19,2025-10-29,2025-11-07,Sick,1
1542,754,00000000-0000-0000-0000-000000000000,2025-08-05,2025-08-05,2025-08-14,2025-08-17,Annual,1
1543,741,00000000-0000-0000-0000-000000000000,2025-01-27,2025-01-27,2025-02-04,2025-02-06,Annual,1
1544,1151,00000000-0000-0000-0000-000000000000,2025-02-13,2025-02-13,2025-02-25,2025-02-27,Annual,1
1545,1303,00000000-0000-0000-0000-000000000000,2025-12-30,2025-12-30,2026-01-04,2026-01-12,Annual,1
1546,1443,00000000-0000-0000-0000-000000000000,2025-02-12,2025-02-12,2025-02-17,2025-02-24,Annual,1
1547,843,00000000-0000-0000-0000-000000000000,2025-08-03,2025-08-03,2025-08-16,2025-08-23,Annual,1
1548,96,00000000-0000-0000-0000-000000000000,2025-09-06,2025-09-06,2025-09-17,2025-09-21,Annual,1
1549,1312,00000000-0000-0000-0000-000000000000,2025-11-23,2025-11-23,2025-11-30,2025-12-05,Unpaid,1
1550,445,00000000-0000-0000-0000-000000000000,2026-02-10,2026-02-10,2026-02-18,2026-02-20,Annual,1
1551,663,00000000-0000-0000-0000-000000000000,2025-10-01,2025-10-01,2025-10-10,2025-10-11,Annual,0
1552,616,00000000-0000-0000-0000-000000000000,2025-11-01,2025-11-01,2025-11-08,2025-11-09,Maternity/Paternity,1
1553,1322,00000000-0000-0000-0000-000000000000,2025-07-18,2025-07-18,2025-07-28,2025-07-31,Unpaid,1
1554,1442,00000000-0000-0000-0000-000000000000,2025-06-24,2025-06-24,2025-06-30,2025-07-05,Unpaid,0
1555,494,00000000-0000-0000-0000-000000000000,2025-09-17,2025-09-17,2025-09-23,2025-09-25,Annual,1
1556,129,00000000-0000-0000-0000-000000000000,2025-11-14,2025-11-14,2025-11-22,2025-12-01,Sick,1
1557,28,00000000-0000-0000-0000-000000000000,2025-04-29,2025-04-29,2025-05-01,2025-05-09,Annual,1
1558,149,00000000-0000-0000-0000-000000000000,2025-01-22,2025-01-22,2025-02-03,2025-02-11,Annual,2
1559,766,00000000-0000-0000-0000-000000000000,2025-06-27,2025-06-27,2025-07-01,2025-07-10,Annual,1
1560,1101,00000000-0000-0000-0000-000000000000,2025-04-05,2025-04-05,2025-04-17,2025-04-20,Annual,1
1561,60,00000000-0000-0000-0000-000000000000,2025-02-25,2025-02-25,2025-03-11,2025-03-13,Annual,1
1562,868,00000000-0000-0000-0000-000000000000,2025-03-21,2025-03-21,2025-03-26,2025-03-27,Annual,0
1563,631,00000000-0000-0000-0000-000000000000,2025-06-15,2025-06-15,2025-06-26,2025-06-26,Sick,1
1564,1180,00000000-0000-0000-0000-000000000000,2025-08-31,2025-08-31,2025-09-04,2025-09-13,Annual,1
1565,755,00000000-0000-0000-0000-000000000000,2025-09-07,2025-09-07,2025-09-19,2025-09-27,Annual,1
1566,1272,00000000-0000-0000-0000-000000000000,2026-03-23,2026-03-23,2026-04-02,2026-04-06,Sick,1
1567,1267,00000000-0000-0000-0000-000000000000,2025-07-08,2025-07-08,2025-07-18,2025-07-26,Sick,1
1568,1459,00000000-0000-0000-0000-000000000000,2026-02-01,2026-02-01,2026-02-13,2026-02-22,Annual,1
1569,62,00000000-0000-0000-0000-000000000000,2025-07-23,2025-07-23,2025-07-26,2025-07-29,Annual,1
1570,413,00000000-0000-0000-0000-000000000000,2025-07-02,2025-07-02,2025-07-04,2025-07-06,Sick,1
1571,257,00000000-0000-0000-0000-000000000000,2026-03-04,2026-03-04,2026-03-09,2026-03-11,Unpaid,1
1572,238,00000000-0000-0000-0000-000000000000,2025-04-09,2025-04-09,2025-04-12,2025-04-21,Sick,0
1573,125,00000000-0000-0000-0000-000000000000,2025-11-22,2025-11-22,2025-11-26,2025-12-04,Annual,1
1574,301,00000000-0000-0000-0000-000000000000,2025-04-12,2025-04-12,2025-04-18,2025-04-19,Annual,1
1575,530,00000000-0000-0000-0000-000000000000,2025-03-26,2025-03-26,2025-04-01,2025-04-05,Annual,1
1576,1102,00000000-0000-0000-0000-000000000000,2025-10-30,2025-10-30,2025-11-03,2025-11-03,Annual,2
1577,566,00000000-0000-0000-0000-000000000000,2025-12-05,2025-12-05,2025-12-11,2025-12-20,Unpaid,2
1578,882,00000000-0000-0000-0000-000000000000,2025-12-25,2025-12-25,2026-01-03,2026-01-08,Sick,0
1579,18,00000000-0000-0000-0000-000000000000,2026-01-01,2026-01-01,2026-01-09,2026-01-13,Annual,1
1580,212,00000000-0000-0000-0000-000000000000,2025-10-12,2025-10-12,2025-10-21,2025-10-30,Annual,1
1581,159,00000000-0000-0000-0000-000000000000,2025-04-17,2025-04-17,2025-04-27,2025-05-02,Annual,1
1582,1040,00000000-0000-0000-0000-000000000000,2025-08-20,2025-08-20,2025-09-03,2025-09-03,Unpaid,1
1583,1055,00000000-0000-0000-0000-000000000000,2025-06-25,2025-06-25,2025-07-06,2025-07-13,Sick,1
1584,280,00000000-0000-0000-0000-000000000000,2025-06-21,2025-06-21,2025-07-02,2025-07-07,Annual,1
1585,339,00000000-0000-0000-0000-000000000000,2025-08-20,2025-08-20,2025-08-22,2025-08-27,Unpaid,1
1586,583,00000000-0000-0000-0000-000000000000,2026-01-24,2026-01-24,2026-02-01,2026-02-03,Sick,1
1587,913,00000000-0000-0000-0000-000000000000,2025-01-28,2025-01-28,2025-02-07,2025-02-07,Annual,1
1588,585,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-04-30,2025-05-09,Maternity/Paternity,1
1589,668,00000000-0000-0000-0000-000000000000,2025-03-13,2025-03-13,2025-03-23,2025-03-28,Annual,1
1590,1416,00000000-0000-0000-0000-000000000000,2026-03-25,2026-03-25,2026-04-06,2026-04-10,Annual,0
1591,927,00000000-0000-0000-0000-000000000000,2026-01-10,2026-01-10,2026-01-23,2026-01-28,Maternity/Paternity,1
1592,1288,00000000-0000-0000-0000-000000000000,2025-04-02,2025-04-02,2025-04-15,2025-04-20,Sick,1
1593,38,00000000-0000-0000-0000-000000000000,2025-04-24,2025-04-24,2025-05-03,2025-05-09,Annual,1
1594,1079,00000000-0000-0000-0000-000000000000,2025-04-29,2025-04-29,2025-05-01,2025-05-08,Sick,1
1595,1014,00000000-0000-0000-0000-000000000000,2026-01-29,2026-01-29,2026-02-12,2026-02-18,Sick,1
1596,589,00000000-0000-0000-0000-000000000000,2025-06-23,2025-06-23,2025-07-05,2025-07-05,Maternity/Paternity,1
1597,1462,00000000-0000-0000-0000-000000000000,2025-09-15,2025-09-15,2025-09-29,2025-09-29,Sick,1
1598,647,00000000-0000-0000-0000-000000000000,2025-11-17,2025-11-17,2025-11-27,2025-12-06,Sick,1
1599,114,00000000-0000-0000-0000-000000000000,2025-11-09,2025-11-09,2025-11-17,2025-11-24,Annual,1
1600,1273,00000000-0000-0000-0000-000000000000,2025-03-24,2025-03-24,2025-03-28,2025-04-02,Sick,1
1601,855,00000000-0000-0000-0000-000000000000,2025-04-16,2025-04-16,2025-04-29,2025-05-04,Sick,1
1602,380,00000000-0000-0000-0000-000000000000,2025-04-04,2025-04-04,2025-04-18,2025-04-26,Sick,1
1603,17,00000000-0000-0000-0000-000000000000,2025-03-06,2025-03-06,2025-03-09,2025-03-14,Annual,1
1604,404,00000000-0000-0000-0000-000000000000,2025-06-11,2025-06-11,2025-06-19,2025-06-21,Sick,0
1605,1411,00000000-0000-0000-0000-000000000000,2026-01-21,2026-01-21,2026-01-27,2026-02-05,Annual,0
1606,273,00000000-0000-0000-0000-000000000000,2025-06-02,2025-06-02,2025-06-10,2025-06-13,Unpaid,1
1607,238,00000000-0000-0000-0000-000000000000,2025-10-19,2025-10-19,2025-10-23,2025-10-24,Annual,1
1608,1185,00000000-0000-0000-0000-000000000000,2025-04-11,2025-04-11,2025-04-23,2025-04-25,Annual,2
1609,945,00000000-0000-0000-0000-000000000000,2025-02-01,2025-02-01,2025-02-05,2025-02-14,Annual,1
1610,1200,00000000-0000-0000-0000-000000000000,2025-12-07,2025-12-07,2025-12-10,2025-12-19,Annual,0
1611,720,00000000-0000-0000-0000-000000000000,2025-09-06,2025-09-06,2025-09-14,2025-09-17,Annual,1
1612,1055,00000000-0000-0000-0000-000000000000,2025-05-02,2025-05-02,2025-05-06,2025-05-14,Sick,1
1613,925,00000000-0000-0000-0000-000000000000,2025-06-03,2025-06-03,2025-06-12,2025-06-19,Sick,0
1614,1338,00000000-0000-0000-0000-000000000000,2026-03-19,2026-03-19,2026-03-29,2026-04-02,Annual,1
1615,166,00000000-0000-0000-0000-000000000000,2026-01-12,2026-01-12,2026-01-16,2026-01-17,Maternity/Paternity,1
1616,595,00000000-0000-0000-0000-000000000000,2026-02-18,2026-02-18,2026-03-02,2026-03-10,Annual,1
1617,1247,00000000-0000-0000-0000-000000000000,2025-05-09,2025-05-09,2025-05-22,2025-05-27,Annual,2
1618,743,00000000-0000-0000-0000-000000000000,2025-10-14,2025-10-14,2025-10-19,2025-10-23,Annual,1
1619,952,00000000-0000-0000-0000-000000000000,2025-05-10,2025-05-10,2025-05-14,2025-05-23,Unpaid,1
1620,318,00000000-0000-0000-0000-000000000000,2026-03-21,2026-03-21,2026-03-30,2026-04-05,Annual,1
1621,660,00000000-0000-0000-0000-000000000000,2025-02-17,2025-02-17,2025-02-25,2025-02-27,Annual,1
1622,748,00000000-0000-0000-0000-000000000000,2025-05-26,2025-05-26,2025-05-29,2025-06-07,Maternity/Paternity,1
1623,1005,00000000-0000-0000-0000-000000000000,2025-01-12,2025-01-12,2025-01-23,2025-01-26,Sick,1
1624,325,00000000-0000-0000-0000-000000000000,2025-04-04,2025-04-04,2025-04-10,2025-04-17,Annual,1
1625,516,00000000-0000-0000-0000-000000000000,2026-01-03,2026-01-03,2026-01-11,2026-01-18,Sick,1
1626,1167,00000000-0000-0000-0000-000000000000,2025-05-05,2025-05-05,2025-05-19,2025-05-19,Annual,2
1627,90,00000000-0000-0000-0000-000000000000,2025-03-21,2025-03-21,2025-04-02,2025-04-06,Unpaid,1
1628,509,00000000-0000-0000-0000-000000000000,2025-06-12,2025-06-12,2025-06-16,2025-06-18,Annual,0
1629,579,00000000-0000-0000-0000-000000000000,2025-03-10,2025-03-10,2025-03-18,2025-03-20,Annual,1
1630,1019,00000000-0000-0000-0000-000000000000,2025-09-01,2025-09-01,2025-09-09,2025-09-15,Annual,1
1631,1398,00000000-0000-0000-0000-000000000000,2025-05-30,2025-05-30,2025-06-07,2025-06-07,Annual,1
1632,117,00000000-0000-0000-0000-000000000000,2026-02-13,2026-02-13,2026-02-18,2026-02-18,Sick,1
1633,331,00000000-0000-0000-0000-000000000000,2025-12-28,2025-12-28,2025-12-30,2026-01-08,Unpaid,1
1634,1296,00000000-0000-0000-0000-000000000000,2025-10-28,2025-10-28,2025-11-02,2025-11-11,Annual,1
1635,264,00000000-0000-0000-0000-000000000000,2025-03-02,2025-03-02,2025-03-13,2025-03-17,Maternity/Paternity,0
1636,1413,00000000-0000-0000-0000-000000000000,2025-05-24,2025-05-24,2025-06-07,2025-06-14,Annual,1
1637,378,00000000-0000-0000-0000-000000000000,2025-12-31,2025-12-31,2026-01-11,2026-01-12,Annual,1
1638,999,00000000-0000-0000-0000-000000000000,2025-09-20,2025-09-20,2025-09-28,2025-10-04,Annual,1
1639,318,00000000-0000-0000-0000-000000000000,2025-12-26,2025-12-26,2025-12-28,2026-01-03,Annual,1
1640,105,00000000-0000-0000-0000-000000000000,2025-06-10,2025-06-10,2025-06-15,2025-06-22,Unpaid,1
1641,631,00000000-0000-0000-0000-000000000000,2025-04-07,2025-04-07,2025-04-16,2025-04-22,Annual,1
1642,460,00000000-0000-0000-0000-000000000000,2026-02-23,2026-02-23,2026-02-28,2026-03-04,Annual,2
1643,972,00000000-0000-0000-0000-000000000000,2025-10-28,2025-10-28,2025-11-01,2025-11-01,Unpaid,1
1644,346,00000000-0000-0000-0000-000000000000,2026-01-08,2026-01-08,2026-01-12,2026-01-16,Sick,1
1645,1076,00000000-0000-0000-0000-000000000000,2025-05-07,2025-05-07,2025-05-19,2025-05-24,Unpaid,1
1646,440,00000000-0000-0000-0000-000000000000,2025-10-02,2025-10-02,2025-10-16,2025-10-20,Sick,1
1647,96,00000000-0000-0000-0000-000000000000,2025-04-23,2025-04-23,2025-05-02,2025-05-02,Annual,1
1648,390,00000000-0000-0000-0000-000000000000,2026-01-14,2026-01-14,2026-01-20,2026-01-22,Unpaid,2
1649,31,00000000-0000-0000-0000-000000000000,2025-09-25,2025-09-25,2025-09-29,2025-10-03,Annual,1
1650,607,00000000-0000-0000-0000-000000000000,2025-03-15,2025-03-15,2025-03-17,2025-03-18,Sick,0
1651,513,00000000-0000-0000-0000-000000000000,2025-12-23,2025-12-23,2025-12-30,2026-01-02,Unpaid,1
1652,404,00000000-0000-0000-0000-000000000000,2025-03-31,2025-03-31,2025-04-07,2025-04-14,Unpaid,1
1653,944,00000000-0000-0000-0000-000000000000,2025-10-31,2025-10-31,2025-11-04,2025-11-13,Sick,1
1654,361,00000000-0000-0000-0000-000000000000,2026-02-21,2026-02-21,2026-02-25,2026-03-04,Annual,1
1655,945,00000000-0000-0000-0000-000000000000,2025-01-14,2025-01-14,2025-01-25,2025-01-29,Sick,1
1656,869,00000000-0000-0000-0000-000000000000,2025-04-22,2025-04-22,2025-05-05,2025-05-12,Annual,1
1657,102,00000000-0000-0000-0000-000000000000,2025-07-23,2025-07-23,2025-08-06,2025-08-06,Annual,1
1658,562,00000000-0000-0000-0000-000000000000,2025-04-26,2025-04-26,2025-05-10,2025-05-13,Sick,2
1659,948,00000000-0000-0000-0000-000000000000,2025-07-02,2025-07-02,2025-07-10,2025-07-17,Sick,2
1660,1089,00000000-0000-0000-0000-000000000000,2025-10-05,2025-10-05,2025-10-08,2025-10-13,Sick,1
1661,507,00000000-0000-0000-0000-000000000000,2025-06-27,2025-06-27,2025-06-29,2025-07-02,Annual,1
1662,1424,00000000-0000-0000-0000-000000000000,2025-03-27,2025-03-27,2025-03-29,2025-04-01,Annual,1
1663,104,00000000-0000-0000-0000-000000000000,2025-03-03,2025-03-03,2025-03-06,2025-03-08,Annual,0
1664,205,00000000-0000-0000-0000-000000000000,2025-05-16,2025-05-16,2025-05-28,2025-05-28,Annual,1
1665,990,00000000-0000-0000-0000-000000000000,2025-05-24,2025-05-24,2025-05-30,2025-06-08,Annual,1
1666,973,00000000-0000-0000-0000-000000000000,2025-01-02,2025-01-02,2025-01-15,2025-01-24,Annual,1
1667,820,00000000-0000-0000-0000-000000000000,2025-06-10,2025-06-10,2025-06-20,2025-06-24,Sick,1
1668,112,00000000-0000-0000-0000-000000000000,2025-12-01,2025-12-01,2025-12-10,2025-12-18,Annual,1
1669,121,00000000-0000-0000-0000-000000000000,2026-02-28,2026-02-28,2026-03-05,2026-03-10,Sick,2
1670,1148,00000000-0000-0000-0000-000000000000,2025-04-30,2025-04-30,2025-05-05,2025-05-11,Sick,1
1671,811,00000000-0000-0000-0000-000000000000,2025-06-15,2025-06-15,2025-06-17,2025-06-20,Sick,1
1672,122,00000000-0000-0000-0000-000000000000,2025-09-07,2025-09-07,2025-09-21,2025-09-22,Sick,1
1673,376,00000000-0000-0000-0000-000000000000,2025-12-25,2025-12-25,2026-01-01,2026-01-07,Annual,1
1674,34,00000000-0000-0000-0000-000000000000,2025-02-17,2025-02-17,2025-02-20,2025-02-27,Sick,1
1675,588,00000000-0000-0000-0000-000000000000,2025-04-03,2025-04-03,2025-04-12,2025-04-20,Annual,1
1676,734,00000000-0000-0000-0000-000000000000,2026-01-02,2026-01-02,2026-01-15,2026-01-22,Sick,1
1677,446,00000000-0000-0000-0000-000000000000,2025-06-28,2025-06-28,2025-07-01,2025-07-08,Annual,1
1678,410,00000000-0000-0000-0000-000000000000,2025-05-29,2025-05-29,2025-06-12,2025-06-17,Annual,1
1679,433,00000000-0000-0000-0000-000000000000,2026-03-07,2026-03-07,2026-03-18,2026-03-24,Unpaid,1
1680,200,00000000-0000-0000-0000-000000000000,2025-05-14,2025-05-14,2025-05-28,2025-06-05,Annual,1
1681,119,00000000-0000-0000-0000-000000000000,2025-07-21,2025-07-21,2025-07-29,2025-08-01,Annual,1
1682,258,00000000-0000-0000-0000-000000000000,2025-02-07,2025-02-07,2025-02-21,2025-02-21,Unpaid,1
1683,1326,00000000-0000-0000-0000-000000000000,2026-03-04,2026-03-04,2026-03-06,2026-03-14,Unpaid,1
1684,735,00000000-0000-0000-0000-000000000000,2025-01-19,2025-01-19,2025-02-01,2025-02-09,Sick,1
1685,572,00000000-0000-0000-0000-000000000000,2025-01-27,2025-01-27,2025-02-10,2025-02-17,Sick,1
1686,142,00000000-0000-0000-0000-000000000000,2025-08-04,2025-08-04,2025-08-12,2025-08-13,Annual,1
1687,490,00000000-0000-0000-0000-000000000000,2025-06-22,2025-06-22,2025-06-25,2025-07-03,Sick,1
1688,375,00000000-0000-0000-0000-000000000000,2025-12-25,2025-12-25,2026-01-06,2026-01-12,Annual,1
1689,817,00000000-0000-0000-0000-000000000000,2025-09-04,2025-09-04,2025-09-16,2025-09-24,Annual,1
1690,1443,00000000-0000-0000-0000-000000000000,2025-04-15,2025-04-15,2025-04-29,2025-05-08,Sick,1
1691,233,00000000-0000-0000-0000-000000000000,2025-06-06,2025-06-06,2025-06-20,2025-06-28,Annual,1
1692,161,00000000-0000-0000-0000-000000000000,2025-01-19,2025-01-19,2025-01-28,2025-01-30,Annual,1
1693,78,00000000-0000-0000-0000-000000000000,2025-08-06,2025-08-06,2025-08-13,2025-08-15,Maternity/Paternity,1
1694,984,00000000-0000-0000-0000-000000000000,2025-02-14,2025-02-14,2025-02-21,2025-02-22,Annual,1
1695,491,00000000-0000-0000-0000-000000000000,2026-02-22,2026-02-22,2026-02-24,2026-02-25,Annual,1
1696,324,00000000-0000-0000-0000-000000000000,2026-03-23,2026-03-23,2026-04-03,2026-04-10,Annual,1
1697,1239,00000000-0000-0000-0000-000000000000,2025-09-04,2025-09-04,2025-09-09,2025-09-12,Annual,1
1698,473,00000000-0000-0000-0000-000000000000,2025-03-05,2025-03-05,2025-03-15,2025-03-16,Sick,1
1699,215,00000000-0000-0000-0000-000000000000,2025-12-10,2025-12-10,2025-12-16,2025-12-17,Sick,0
1700,845,00000000-0000-0000-0000-000000000000,2026-02-18,2026-02-18,2026-02-27,2026-03-04,Sick,1
1701,298,00000000-0000-0000-0000-000000000000,2026-03-26,2026-03-26,2026-04-06,2026-04-13,Maternity/Paternity,1
1702,557,00000000-0000-0000-0000-000000000000,2025-11-03,2025-11-03,2025-11-15,2025-11-22,Sick,1
1703,1087,00000000-0000-0000-0000-000000000000,2025-08-19,2025-08-19,2025-08-29,2025-08-29,Annual,1
1704,409,00000000-0000-0000-0000-000000000000,2025-03-24,2025-03-24,2025-04-07,2025-04-15,Annual,1
1705,388,00000000-0000-0000-0000-000000000000,2025-01-25,2025-01-25,2025-02-03,2025-02-07,Sick,1
1706,304,00000000-0000-0000-0000-000000000000,2025-06-29,2025-06-29,2025-07-13,2025-07-15,Annual,0
1707,969,00000000-0000-0000-0000-000000000000,2025-03-10,2025-03-10,2025-03-19,2025-03-25,Annual,1
1708,708,00000000-0000-0000-0000-000000000000,2025-10-18,2025-10-18,2025-10-20,2025-10-24,Annual,1
1709,1421,00000000-0000-0000-0000-000000000000,2025-12-30,2025-12-30,2026-01-06,2026-01-10,Annual,2
1710,238,00000000-0000-0000-0000-000000000000,2025-03-22,2025-03-22,2025-03-24,2025-03-28,Annual,1
1711,1025,00000000-0000-0000-0000-000000000000,2025-07-26,2025-07-26,2025-08-09,2025-08-18,Annual,1
1712,1080,00000000-0000-0000-0000-000000000000,2025-02-07,2025-02-07,2025-02-18,2025-02-27,Annual,0
1713,856,00000000-0000-0000-0000-000000000000,2026-02-16,2026-02-16,2026-03-01,2026-03-07,Annual,1
1714,155,00000000-0000-0000-0000-000000000000,2025-10-05,2025-10-05,2025-10-13,2025-10-15,Annual,1
1715,343,00000000-0000-0000-0000-000000000000,2025-07-21,2025-07-21,2025-08-04,2025-08-11,Annual,2
1716,955,00000000-0000-0000-0000-000000000000,2025-02-12,2025-02-12,2025-02-16,2025-02-20,Maternity/Paternity,1
1717,558,00000000-0000-0000-0000-000000000000,2025-04-03,2025-04-03,2025-04-13,2025-04-17,Annual,1
1718,258,00000000-0000-0000-0000-000000000000,2025-10-02,2025-10-02,2025-10-04,2025-10-13,Annual,1
1719,896,00000000-0000-0000-0000-000000000000,2026-01-03,2026-01-03,2026-01-16,2026-01-25,Sick,2
1720,1359,00000000-0000-0000-0000-000000000000,2026-02-12,2026-02-12,2026-02-21,2026-02-25,Unpaid,0
1721,1065,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-05-02,2025-05-08,Annual,0
1722,673,00000000-0000-0000-0000-000000000000,2025-11-08,2025-11-08,2025-11-16,2025-11-25,Sick,1
1723,52,00000000-0000-0000-0000-000000000000,2026-02-20,2026-02-20,2026-02-28,2026-03-09,Annual,2
1724,1383,00000000-0000-0000-0000-000000000000,2025-10-18,2025-10-18,2025-10-31,2025-11-01,Unpaid,1
1725,673,00000000-0000-0000-0000-000000000000,2025-01-02,2025-01-02,2025-01-06,2025-01-09,Annual,1
1726,248,00000000-0000-0000-0000-000000000000,2025-03-22,2025-03-22,2025-03-31,2025-04-03,Sick,1
1727,480,00000000-0000-0000-0000-000000000000,2026-01-01,2026-01-01,2026-01-14,2026-01-14,Sick,0
1728,1311,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-04-27,2025-04-27,Annual,1
1729,755,00000000-0000-0000-0000-000000000000,2025-06-08,2025-06-08,2025-06-16,2025-06-22,Annual,1
1730,808,00000000-0000-0000-0000-000000000000,2026-01-16,2026-01-16,2026-01-26,2026-01-30,Annual,1
1731,1062,00000000-0000-0000-0000-000000000000,2025-03-12,2025-03-12,2025-03-19,2025-03-27,Annual,2
1732,656,00000000-0000-0000-0000-000000000000,2025-06-17,2025-06-17,2025-06-25,2025-06-28,Unpaid,1
1733,489,00000000-0000-0000-0000-000000000000,2025-08-17,2025-08-17,2025-08-26,2025-08-31,Annual,2
1734,349,00000000-0000-0000-0000-000000000000,2025-04-09,2025-04-09,2025-04-20,2025-04-23,Annual,1
1735,1108,00000000-0000-0000-0000-000000000000,2026-01-25,2026-01-25,2026-02-01,2026-02-07,Unpaid,1
1736,1212,00000000-0000-0000-0000-000000000000,2025-02-01,2025-02-01,2025-02-03,2025-02-03,Maternity/Paternity,1
1737,877,00000000-0000-0000-0000-000000000000,2026-02-22,2026-02-22,2026-03-07,2026-03-15,Annual,1
1738,524,00000000-0000-0000-0000-000000000000,2025-09-24,2025-09-24,2025-10-02,2025-10-03,Sick,1
1739,1052,00000000-0000-0000-0000-000000000000,2026-03-07,2026-03-07,2026-03-15,2026-03-24,Maternity/Paternity,1
1740,77,00000000-0000-0000-0000-000000000000,2025-02-23,2025-02-23,2025-03-08,2025-03-09,Maternity/Paternity,1
1741,1007,00000000-0000-0000-0000-000000000000,2025-03-05,2025-03-05,2025-03-14,2025-03-16,Annual,1
1742,159,00000000-0000-0000-0000-000000000000,2025-12-05,2025-12-05,2025-12-16,2025-12-21,Sick,1
1743,404,00000000-0000-0000-0000-000000000000,2025-07-01,2025-07-01,2025-07-10,2025-07-11,Sick,1
1744,777,00000000-0000-0000-0000-000000000000,2025-10-19,2025-10-19,2025-10-29,2025-11-04,Sick,0
1745,292,00000000-0000-0000-0000-000000000000,2025-05-27,2025-05-27,2025-06-10,2025-06-16,Sick,1
1746,1249,00000000-0000-0000-0000-000000000000,2025-11-10,2025-11-10,2025-11-16,2025-11-21,Annual,2
1747,655,00000000-0000-0000-0000-000000000000,2025-12-11,2025-12-11,2025-12-17,2025-12-21,Annual,1
1748,405,00000000-0000-0000-0000-000000000000,2025-07-08,2025-07-08,2025-07-21,2025-07-26,Unpaid,1
1749,502,00000000-0000-0000-0000-000000000000,2025-11-19,2025-11-19,2025-11-26,2025-11-28,Maternity/Paternity,1
1750,0,00000000-0000-0000-0000-000000000000,2025-09-30,2025-09-30,2025-10-11,2025-10-15,Annual,0
1751,462,00000000-0000-0000-0000-000000000000,2025-01-24,2025-01-24,2025-02-06,2025-02-14,Sick,1
1752,1388,00000000-0000-0000-0000-000000000000,2025-08-07,2025-08-07,2025-08-18,2025-08-27,Annual,1
1753,898,00000000-0000-0000-0000-000000000000,2025-06-02,2025-06-02,2025-06-07,2025-06-08,Annual,1
1754,849,00000000-0000-0000-0000-000000000000,2026-01-31,2026-01-31,2026-02-07,2026-02-11,Annual,1
1755,1059,00000000-0000-0000-0000-000000000000,2025-08-14,2025-08-14,2025-08-26,2025-09-03,Unpaid,1
1756,335,00000000-0000-0000-0000-000000000000,2025-08-14,2025-08-14,2025-08-26,2025-09-02,Annual,1
1757,445,00000000-0000-0000-0000-000000000000,2025-05-16,2025-05-16,2025-05-23,2025-05-30,Annual,1
1758,485,00000000-0000-0000-0000-000000000000,2025-09-30,2025-09-30,2025-10-14,2025-10-23,Annual,1
1759,396,00000000-0000-0000-0000-000000000000,2025-06-18,2025-06-18,2025-07-01,2025-07-07,Annual,1
1760,96,00000000-0000-0000-0000-000000000000,2025-11-10,2025-11-10,2025-11-16,2025-11-24,Annual,0
1761,293,00000000-0000-0000-0000-000000000000,2025-09-22,2025-09-22,2025-09-27,2025-09-28,Annual,1
1762,1287,00000000-0000-0000-0000-000000000000,2025-12-27,2025-12-27,2026-01-04,2026-01-13,Sick,1
1763,347,00000000-0000-0000-0000-000000000000,2025-11-08,2025-11-08,2025-11-10,2025-11-13,Sick,1
1764,1263,00000000-0000-0000-0000-000000000000,2025-05-31,2025-05-31,2025-06-04,2025-06-04,Annual,1
1765,3,00000000-0000-0000-0000-000000000000,2025-12-02,2025-12-02,2025-12-09,2025-12-13,Annual,1
1766,669,00000000-0000-0000-0000-000000000000,2025-05-04,2025-05-04,2025-05-18,2025-05-23,Annual,1
1767,1220,00000000-0000-0000-0000-000000000000,2025-11-27,2025-11-27,2025-12-09,2025-12-11,Sick,0
1768,370,00000000-0000-0000-0000-000000000000,2025-05-28,2025-05-28,2025-06-03,2025-06-03,Annual,1
1769,808,00000000-0000-0000-0000-000000000000,2026-01-26,2026-01-26,2026-02-06,2026-02-10,Annual,1
1770,591,00000000-0000-0000-0000-000000000000,2025-08-15,2025-08-15,2025-08-29,2025-09-02,Sick,1
1771,336,00000000-0000-0000-0000-000000000000,2026-02-11,2026-02-11,2026-02-19,2026-02-20,Annual,1
1772,1029,00000000-0000-0000-0000-000000000000,2025-12-15,2025-12-15,2025-12-23,2025-12-27,Sick,2
1773,1289,00000000-0000-0000-0000-000000000000,2025-11-02,2025-11-02,2025-11-16,2025-11-17,Annual,1
1774,177,00000000-0000-0000-0000-000000000000,2025-03-26,2025-03-26,2025-04-02,2025-04-03,Annual,0
